gene_id,genome_accession,Ce,NC,NOSC
NZ_JAEG01000002.1_356,RS_GCF_000518785,-403.02,1485,-0.27139393939393935
NZ_JAEG01000002.1_357,RS_GCF_000518785,-51.75999999999999,895,-0.057832402234636864
NZ_JAEG01000002.1_358,RS_GCF_000518785,-165.86999999999998,821,-0.20203410475030448
NZ_JAEG01000002.1_359,RS_GCF_000518785,-77.92,673,-0.11578008915304606
NZ_JAEG01000002.1_360,RS_GCF_000518785,-133.89999999999998,1375,-0.09738181818181817
NZ_JAEG01000002.1_361,RS_GCF_000518785,-67.42,824,-0.08182038834951456
NZ_JAEG01000002.1_362,RS_GCF_000518785,-193.52000000000004,1162,-0.16654044750430297
NZ_JAEG01000002.1_363,RS_GCF_000518785,-61.38,849,-0.07229681978798587
NZ_JAEG01000002.1_364,RS_GCF_000518785,-299.45,2473,-0.1210877476748888
NZ_JAEG01000002.1_365,RS_GCF_000518785,-95.76,481,-0.1990852390852391
NZ_JAEG01000002.1_366,RS_GCF_000518785,-125.67999999999999,1722,-0.0729849012775842
NZ_JAEG01000002.1_367,RS_GCF_000518785,-448.1,3016,-0.14857427055702918
NZ_JAEG01000002.1_368,RS_GCF_000518785,-277.25,2136,-0.12979868913857678
NZ_JAEG01000002.1_369,RS_GCF_000518785,-141.35,836,-0.16907894736842105
NZ_JAEG01000002.1_370,RS_GCF_000518785,-183.7,968,-0.18977272727272726
NZ_JAEG01000002.1_371,RS_GCF_000518785,-55.81,760,-0.0734342105263158
NZ_JAEG01000002.1_372,RS_GCF_000518785,-399.92,2331,-0.17156585156585158
NZ_JAEG01000002.1_373,RS_GCF_000518785,-355.14000000000004,1323,-0.2684353741496599
NZ_JAEG01000002.1_374,RS_GCF_000518785,-401.4,1951,-0.20574064582265503
NZ_JAEG01000002.1_375,RS_GCF_000518785,-481.02,1821,-0.26415156507413506
NZ_JAEG01000002.1_376,RS_GCF_000518785,-250.60000000000002,3779,-0.06631383964011645
NZ_JAEG01000002.1_377,RS_GCF_000518785,-242.19,1499,-0.1615677118078719
NZ_JAEG01000002.1_378,RS_GCF_000518785,-289.62,1619,-0.17888820259419394
NZ_JAEG01000002.1_379,RS_GCF_000518785,-259.91,1350,-0.19252592592592593
NZ_JAEG01000002.1_380,RS_GCF_000518785,-199.67000000000002,1528,-0.13067408376963352
NZ_JAEG01000002.1_381,RS_GCF_000518785,-235.57000000000002,1520,-0.15498026315789476
NZ_JAEG01000002.1_382,RS_GCF_000518785,-178.92000000000002,2536,-0.07055205047318612
NZ_JAEG01000002.1_383,RS_GCF_000518785,-297.86,3377,-0.08820254663902873
NZ_JAEG01000002.1_384,RS_GCF_000518785,-67.85,1077,-0.06299907149489321
NZ_JAEG01000002.1_385,RS_GCF_000518785,-148.2,1415,-0.10473498233215547
NZ_JAEG01000002.1_386,RS_GCF_000518785,-303.94,1968,-0.1544410569105691
NZ_JAEG01000002.1_387,RS_GCF_000518785,-213.60000000000002,1920,-0.11125000000000002
NZ_JAEG01000002.1_388,RS_GCF_000518785,-65.89999999999999,370,-0.1781081081081081
NZ_JAEG01000002.1_389,RS_GCF_000518785,-146.0,1128,-0.12943262411347517
NZ_JAEG01000002.1_390,RS_GCF_000518785,-207.8,1404,-0.14800569800569802
NZ_JAEG01000002.1_391,RS_GCF_000518785,-189.79,811,-0.234019728729963
NZ_JAEG01000002.1_392,RS_GCF_000518785,-229.65,1713,-0.1340630472854641
NZ_JAEG01000002.1_393,RS_GCF_000518785,-93.98000000000002,868,-0.10827188940092168
NZ_JAEG01000002.1_394,RS_GCF_000518785,9.759999999999991,747,0.013065595716198114
NZ_JAEG01000002.1_395,RS_GCF_000518785,-70.11000000000001,414,-0.16934782608695656
NZ_JAEG01000002.1_396,RS_GCF_000518785,-481.41999999999996,1551,-0.31039329464861376
NZ_JAEG01000002.1_397,RS_GCF_000518785,-92.06,910,-0.10116483516483517
NZ_JAEG01000002.1_398,RS_GCF_000518785,-319.63,2423,-0.13191498142798183
NZ_JAEG01000002.1_399,RS_GCF_000518785,-154.07,443,-0.3477878103837472
NZ_JAEG01000002.1_400,RS_GCF_000518785,-291.24,1139,-0.25569798068481125
NZ_JAEG01000002.1_401,RS_GCF_000518785,-71.39,1403,-0.050883820384889526
NZ_JAEG01000002.1_402,RS_GCF_000518785,-211.24,1823,-0.11587493143170599
NZ_JAEG01000002.1_403,RS_GCF_000518785,-257.83,2148,-0.12003258845437616
NZ_JAEG01000002.1_404,RS_GCF_000518785,-267.62,1008,-0.26549603174603176
NZ_JAEG01000002.1_405,RS_GCF_000518785,-265.28000000000003,2367,-0.11207435572454585
NZ_JAEG01000002.1_406,RS_GCF_000518785,-225.94,1160,-0.19477586206896552
NZ_JAEG01000002.1_407,RS_GCF_000518785,-8.039999999999996,352,-0.02284090909090908
NZ_JAEG01000002.1_408,RS_GCF_000518785,-57.93000000000001,651,-0.08898617511520739
NZ_JAEG01000002.1_409,RS_GCF_000518785,-115.47999999999999,1410,-0.08190070921985815
NZ_JAEG01000002.1_410,RS_GCF_000518785,-371.32000000000005,1887,-0.19677795442501328
NZ_JAEG01000002.1_411,RS_GCF_000518785,-91.53,622,-0.14715434083601286
NZ_JAEG01000002.1_412,RS_GCF_000518785,-257.43999999999994,2405,-0.10704365904365902
NZ_JAEG01000002.1_413,RS_GCF_000518785,-53.98,626,-0.08623003194888178
NZ_JAEG01000002.1_414,RS_GCF_000518785,-9.93,438,-0.022671232876712327
NZ_JAEG01000002.1_415,RS_GCF_000518785,-39.50000000000001,777,-0.050836550836550844
NZ_JAEG01000002.1_416,RS_GCF_000518785,-77.98,200,-0.3899
NZ_JAEG01000002.1_417,RS_GCF_000518785,-47.43,763,-0.062162516382699866
NZ_JAEG01000002.1_418,RS_GCF_000518785,-187.16,1659,-0.11281494876431584
NZ_JAEG01000002.1_419,RS_GCF_000518785,-309.38,2565,-0.1206159844054581
NZ_JAEG01000002.1_420,RS_GCF_000518785,-213.56,1661,-0.12857314870559905
NZ_JAEG01000002.1_421,RS_GCF_000518785,-581.15,1843,-0.3153282691264243
NZ_JAEG01000002.1_422,RS_GCF_000518785,-167.92999999999998,1349,-0.12448480355819123
NZ_JAEG01000002.1_423,RS_GCF_000518785,-147.49,1451,-0.10164713990351483
NZ_JAEG01000002.1_424,RS_GCF_000518785,-518.8800000000001,1583,-0.32778269109286173
NZ_JAEG01000002.1_425,RS_GCF_000518785,-57.78000000000001,538,-0.10739776951672864
NZ_JAEG01000002.1_426,RS_GCF_000518785,-125.82999999999998,870,-0.14463218390804597
NZ_JAEG01000002.1_427,RS_GCF_000518785,-475.88000000000005,3051,-0.15597509013438218
NZ_JAEG01000002.1_428,RS_GCF_000518785,-610.96,3178,-0.1922466960352423
NZ_JAEG01000002.1_429,RS_GCF_000518785,-185.82999999999998,2060,-0.09020873786407767
NZ_JAEG01000002.1_430,RS_GCF_000518785,-195.45,1159,-0.16863675582398618
NZ_JAEG01000002.1_431,RS_GCF_000518785,-397.57000000000005,1428,-0.2784103641456583
NZ_JAEG01000002.1_432,RS_GCF_000518785,-68.12,214,-0.31831775700934584
NZ_JAEG01000002.1_433,RS_GCF_000518785,-179.75,1251,-0.14368505195843326
NZ_JAEG01000002.1_434,RS_GCF_000518785,-73.9,674,-0.10964391691394659
NZ_JAEG01000002.1_435,RS_GCF_000518785,-49.910000000000004,683,-0.07307467057101026
NZ_JAEG01000002.1_436,RS_GCF_000518785,-15.989999999999991,410,-0.03899999999999998
NZ_JAEG01000002.1_437,RS_GCF_000518785,-207.91,1238,-0.16794022617124393
NZ_JAEG01000002.1_438,RS_GCF_000518785,-203.70999999999998,1297,-0.15706245181187353
NZ_JAEG01000002.1_439,RS_GCF_000518785,-143.72,1024,-0.1403515625
NZ_JAEG01000002.1_440,RS_GCF_000518785,-135.88,839,-0.16195470798569725
NZ_JAEG01000002.1_441,RS_GCF_000518785,-207.81,1622,-0.12811960542540074
NZ_JAEG01000002.1_442,RS_GCF_000518785,22.339999999999996,888,0.025157657657657654
NZ_JAEG01000002.1_443,RS_GCF_000518785,-214.01999999999998,1396,-0.15330945558739253
NZ_JAEG01000002.1_444,RS_GCF_000518785,-321.74,2476,-0.12994345718901454
NZ_JAEG01000002.1_445,RS_GCF_000518785,-267.53,1744,-0.15340022935779815
NZ_JAEG01000002.1_446,RS_GCF_000518785,-1257.71,4481,-0.28067618835081454
NZ_JAEG01000002.1_447,RS_GCF_000518785,-71.64,1018,-0.07037328094302554
NZ_JAEG01000002.1_448,RS_GCF_000518785,-127.85,1345,-0.09505576208178439
NZ_JAEG01000002.1_449,RS_GCF_000518785,-159.43,1553,-0.10265936896329685
NZ_JAEG01000002.1_450,RS_GCF_000518785,-77.9,828,-0.09408212560386474
NZ_JAEG01000002.1_451,RS_GCF_000518785,-51.83,615,-0.08427642276422764
NZ_JAEG01000002.1_452,RS_GCF_000518785,-518.35,2009,-0.25801393728223
NZ_JAEG01000002.1_453,RS_GCF_000518785,-37.980000000000004,206,-0.18436893203883498
NZ_JAEG01000002.1_454,RS_GCF_000518785,-49.93000000000001,399,-0.12513784461152883
NZ_JAEG01000002.1_455,RS_GCF_000518785,-137.77999999999997,1244,-0.11075562700964628
NZ_JAEG01000002.1_456,RS_GCF_000518785,-533.11,1747,-0.3051574127074986
NZ_JAEG01000002.1_457,RS_GCF_000518785,-237.92000000000002,1562,-0.15231754161331626
NZ_JAEG01000002.1_458,RS_GCF_000518785,-121.99,1162,-0.10498278829604131
NZ_JAEG01000002.1_459,RS_GCF_000518785,-201.34,1272,-0.15828616352201258
NZ_JAEG01000002.1_460,RS_GCF_000518785,-79.96000000000001,645,-0.12396899224806203
NZ_JAEG01000002.1_461,RS_GCF_000518785,-231.5,981,-0.23598369011213047
NZ_JAEG01000002.1_462,RS_GCF_000518785,-30.02,135,-0.22237037037037036
NZ_JAEG01000002.1_463,RS_GCF_000518785,-32.0,259,-0.12355212355212356
NZ_JAEG01000002.1_464,RS_GCF_000518785,-39.85999999999999,879,-0.04534698521046643
NZ_JAEG01000002.1_465,RS_GCF_000518785,-500.04,3684,-0.1357328990228013
NZ_JAEG01000002.1_466,RS_GCF_000518785,-46.02,628,-0.07328025477707006
NZ_JAEG01000002.1_467,RS_GCF_000518785,-153.85999999999999,980,-0.15699999999999997
NZ_JAEG01000002.1_468,RS_GCF_000518785,-161.68,2359,-0.06853751589656634
NZ_JAEG01000002.1_469,RS_GCF_000518785,-99.37,701,-0.14175463623395151
NZ_JAEG01000002.1_470,RS_GCF_000518785,-90.33,812,-0.11124384236453201
NZ_JAEG01000002.1_471,RS_GCF_000518785,-172.02999999999997,1223,-0.14066230580539654
NZ_JAEG01000002.1_472,RS_GCF_000518785,-197.3,1729,-0.1141122035858878
NZ_JAEG01000002.1_473,RS_GCF_000518785,-219.65000000000003,1372,-0.16009475218658895
NZ_JAEG01000002.1_474,RS_GCF_000518785,-409.42999999999995,3379,-0.12116898490677713
NZ_JAEG01000002.1_475,RS_GCF_000518785,-191.62,1410,-0.13590070921985817
NZ_JAEG01000002.1_476,RS_GCF_000518785,-116.78,1603,-0.07285090455396133
NZ_JAEG01000002.1_477,RS_GCF_000518785,-104.9,1666,-0.06296518607442977
NZ_JAEG01000002.1_478,RS_GCF_000518785,-145.55,1567,-0.09288449266113594
NZ_JAEG01000002.1_479,RS_GCF_000518785,-188.04,2780,-0.06764028776978417
NZ_JAEG01000002.1_480,RS_GCF_000518785,-310.01,1931,-0.16054375970999482
NZ_JAEG01000002.1_481,RS_GCF_000518785,-57.77999999999999,684,-0.0844736842105263
NZ_JAEG01000002.1_482,RS_GCF_000518785,-40.01000000000001,320,-0.12503125000000004
NZ_JAEG01000002.1_483,RS_GCF_000518785,-123.72,598,-0.2068896321070234
NZ_JAEG01000002.1_484,RS_GCF_000518785,-96.01,725,-0.13242758620689657
NZ_JAEG01000002.1_485,RS_GCF_000518785,-71.69999999999999,2329,-0.030785744954916268
NZ_JAEG01000002.1_486,RS_GCF_000518785,-89.86,623,-0.14423756019261638
NZ_JAEG01000002.1_487,RS_GCF_000518785,-219.45,2283,-0.09612352168199736
NZ_JAEG01000002.1_488,RS_GCF_000518785,-623.31,3502,-0.17798686464877211
NZ_JAEG01000002.1_489,RS_GCF_000518785,-325.49,1766,-0.1843091732729332
NZ_JAEG01000002.1_490,RS_GCF_000518785,-15.919999999999998,413,-0.03854721549636803
NZ_JAEG01000002.1_491,RS_GCF_000518785,-61.879999999999995,496,-0.12475806451612902
NZ_JAEG01000002.1_492,RS_GCF_000518785,-157.77,1191,-0.1324685138539043
NZ_JAEG01000002.1_493,RS_GCF_000518785,-45.85000000000001,241,-0.1902489626556017
NZ_JAEG01000002.1_494,RS_GCF_000518785,-69.92999999999999,265,-0.26388679245283014
NZ_JAEG01000002.1_495,RS_GCF_000518785,-338.78,2490,-0.13605622489959837
NZ_JAEG01000002.1_496,RS_GCF_000518785,-435.28999999999996,1600,-0.27205625
NZ_JAEG01000002.1_497,RS_GCF_000518785,-333.59,1673,-0.19939629408248655
NZ_JAEG01000002.1_498,RS_GCF_000518785,-762.76,2559,-0.2980695584212583
NZ_JAEG01000002.1_499,RS_GCF_000518785,-23.610000000000003,755,-0.03127152317880795
NZ_JAEG01000002.1_500,RS_GCF_000518785,-52.07000000000001,896,-0.05811383928571429
NZ_JAEG01000002.1_501,RS_GCF_000518785,-73.84,480,-0.15383333333333335
NZ_JAEG01000002.1_502,RS_GCF_000518785,-133.66,1151,-0.11612510860121633
NZ_JAEG01000002.1_503,RS_GCF_000518785,-283.16,2246,-0.12607301869991097
NZ_JAEG01000002.1_504,RS_GCF_000518785,-273.46,2185,-0.1251533180778032
NZ_JAEG01000002.1_505,RS_GCF_000518785,-141.85,1012,-0.14016798418972332
NZ_JAEG01000002.1_506,RS_GCF_000518785,-212.01,1259,-0.16839555202541698
NZ_JAEG01000002.1_507,RS_GCF_000518785,-510.92,1768,-0.28898190045248867
NZ_JAEG01000002.1_508,RS_GCF_000518785,-255.87000000000003,1542,-0.16593385214007783
NZ_JAEG01000002.1_509,RS_GCF_000518785,-339.39,2025,-0.1676
NZ_JAEG01000002.1_510,RS_GCF_000518785,-139.92,705,-0.19846808510638297
NZ_JAEG01000002.1_511,RS_GCF_000518785,-215.76999999999998,1463,-0.14748462064251536
NZ_JAEG01000002.1_512,RS_GCF_000518785,-543.04,1920,-0.2828333333333333
NZ_JAEG01000002.1_513,RS_GCF_000518785,-106.04999999999998,667,-0.15899550224887554
NZ_JAEG01000002.1_514,RS_GCF_000518785,-299.54999999999995,1627,-0.18411186232329438
NZ_JAEG01000002.1_515,RS_GCF_000518785,-147.86,777,-0.19029601029601032
NZ_JAEG01000002.1_516,RS_GCF_000518785,-461.4,1437,-0.3210855949895616
NZ_JAEG01000002.1_517,RS_GCF_000518785,-118.03999999999999,983,-0.12008138351983723
NZ_JAEG01000002.1_518,RS_GCF_000518785,-540.98,1920,-0.2817604166666667
NZ_JAEG01000002.1_519,RS_GCF_000518785,-225.45999999999998,754,-0.29901856763925727
NZ_JAEG01000002.1_520,RS_GCF_000518785,-213.57000000000002,1169,-0.18269461077844312
NZ_JAEG01000002.1_521,RS_GCF_000518785,-71.31,1342,-0.0531371087928465
NZ_JAEG01000002.1_522,RS_GCF_000518785,-114.0,748,-0.15240641711229946
NZ_JAEG01000002.1_523,RS_GCF_000518785,-393.03000000000003,2716,-0.14470913107511046
NZ_JAEG01000002.1_524,RS_GCF_000518785,-341.11,2215,-0.154
NZ_JAEG01000002.1_525,RS_GCF_000518785,-75.85,491,-0.15448065173116088
NZ_JAEG01000002.1_526,RS_GCF_000518785,-203.64,1221,-0.16678132678132676
NZ_JAEG01000002.1_527,RS_GCF_000518785,-179.86,1191,-0.1510159529806885
NZ_JAEG01000002.1_528,RS_GCF_000518785,-97.78,378,-0.2586772486772487
NZ_JAEG01000002.1_529,RS_GCF_000518785,-89.86,319,-0.28169278996865205
NZ_JAEG01000002.1_530,RS_GCF_000518785,-248.8,2134,-0.11658856607310217
NZ_JAEG01000002.1_531,RS_GCF_000518785,-183.69,1376,-0.13349563953488372
NZ_JAEG01000002.1_532,RS_GCF_000518785,-35.9,304,-0.11809210526315789
NZ_JAEG01000002.1_533,RS_GCF_000518785,-25.970000000000002,236,-0.11004237288135595
NZ_JAEG01000002.1_534,RS_GCF_000518785,-123.53999999999999,1521,-0.08122287968441814
NZ_JAEG01000002.1_535,RS_GCF_000518785,-441.0,1540,-0.2863636363636364
NZ_JAEG01000002.1_536,RS_GCF_000518785,-167.71,1787,-0.0938500279798545
NZ_JAEG01000002.1_537,RS_GCF_000518785,-462.31,4320,-0.10701620370370371
NZ_JAEG01000002.1_538,RS_GCF_000518785,-79.36000000000003,1582,-0.05016434892541089
NZ_JAEG01000002.1_539,RS_GCF_000518785,-439.57,3742,-0.11746926777124532
NZ_JAEG01000002.1_540,RS_GCF_000518785,-596.62,3298,-0.18090357792601577
NZ_JAEG01000002.1_541,RS_GCF_000518785,-799.74,4817,-0.1660244965746315
NZ_JAEG01000002.1_542,RS_GCF_000518785,-50.099999999999994,371,-0.13504043126684634
NZ_JAEG01000002.1_543,RS_GCF_000518785,-60.16,379,-0.15873350923482848
NZ_JAEG01000002.1_544,RS_GCF_000518785,-726.69,3710,-0.19587331536388142
NZ_JAEG01000002.1_545,RS_GCF_000518785,-11.919999999999998,365,-0.03265753424657534
NZ_JAEG01000002.1_546,RS_GCF_000518785,-354.03,2225,-0.15911460674157302
NZ_JAEG01000002.1_547,RS_GCF_000518785,-142.06,1224,-0.11606209150326798
NZ_JAEG01000002.1_548,RS_GCF_000518785,-251.60000000000002,2370,-0.10616033755274262
NZ_JAEG01000002.1_549,RS_GCF_000518785,-158.13,1128,-0.14018617021276594
NZ_JAEG01000002.1_550,RS_GCF_000518785,-939.74,3373,-0.27860658167803143
NZ_JAEG01000002.1_551,RS_GCF_000518785,-137.82000000000002,716,-0.1924860335195531
NZ_JAEG01000002.1_552,RS_GCF_000518785,-282.02,1791,-0.157465103294249
NZ_JAEG01000002.1_553,RS_GCF_000518785,-57.91,696,-0.08320402298850574
NZ_JAEG01000002.1_554,RS_GCF_000518785,-353.78999999999996,2252,-0.15710035523978683
NZ_JAEG01000002.1_555,RS_GCF_000518785,-155.95,1104,-0.14125905797101448
NZ_JAEG01000002.1_556,RS_GCF_000518785,-42.01,418,-0.10050239234449761
NZ_JAEG01000002.1_557,RS_GCF_000518785,-78.03,347,-0.22487031700288185
NZ_JAEG01000002.1_558,RS_GCF_000518785,-9.849999999999998,229,-0.04301310043668121
NZ_JAEG01000002.1_559,RS_GCF_000518785,-500.2,6051,-0.08266402247562386
NZ_JAEG01000002.1_560,RS_GCF_000518785,-95.78,716,-0.13377094972067038
NZ_JAEG01000002.1_561,RS_GCF_000518785,-63.459999999999994,1381,-0.04595220854453294
NZ_JAEG01000002.1_562,RS_GCF_000518785,-115.70000000000002,1016,-0.11387795275590552
NZ_JAEG01000002.1_563,RS_GCF_000518785,-117.82000000000002,850,-0.13861176470588238
NZ_JAEG01000002.1_564,RS_GCF_000518785,-40.14,555,-0.07232432432432433
NZ_JAEG01000002.1_565,RS_GCF_000518785,-85.69999999999999,629,-0.13624801271860093
NZ_JAEG01000002.1_566,RS_GCF_000518785,-71.96000000000001,612,-0.11758169934640524
NZ_JAEG01000002.1_567,RS_GCF_000518785,15.740000000000002,356,0.04421348314606742
NZ_JAEG01000002.1_568,RS_GCF_000518785,-37.900000000000006,537,-0.07057728119180634
NZ_JAEG01000002.1_569,RS_GCF_000518785,-145.83999999999997,900,-0.1620444444444444
NZ_JAEG01000002.1_570,RS_GCF_000518785,-245.66,2022,-0.12149357072205737
NZ_JAEG01000002.1_571,RS_GCF_000518785,-103.91,936,-0.11101495726495726
NZ_JAEG01000002.1_572,RS_GCF_000518785,-90.18,438,-0.20589041095890412
NZ_KI912495.1_1,RS_GCF_000518785,-23.61,696,-0.03392241379310345
NZ_KI912495.1_2,RS_GCF_000518785,-81.74999999999999,838,-0.09755369928400953
NZ_KI912495.1_3,RS_GCF_000518785,-48.04,499,-0.09627254509018036
NZ_KI912495.1_4,RS_GCF_000518785,-213.44,753,-0.2834528552456839
NZ_KI912495.1_5,RS_GCF_000518785,-103.52000000000001,1190,-0.08699159663865547
NZ_KI912495.1_6,RS_GCF_000518785,-101.79999999999998,857,-0.11878646441073511
NZ_KI912495.1_7,RS_GCF_000518785,-299.63,917,-0.3267502726281352
NZ_KI912495.1_8,RS_GCF_000518785,-165.95999999999998,1366,-0.12149341142020496
NZ_KI912495.1_9,RS_GCF_000518785,-59.88999999999999,790,-0.07581012658227847
NZ_KI912495.1_10,RS_GCF_000518785,-38.06999999999999,319,-0.11934169278996863
NZ_KI912495.1_11,RS_GCF_000518785,-171.71,1040,-0.16510576923076925
NZ_KI912495.1_12,RS_GCF_000518785,-525.71,2976,-0.17664986559139786
NZ_KI912495.1_13,RS_GCF_000518785,-498.87,2032,-0.24550688976377952
NZ_KI912495.1_14,RS_GCF_000518785,-73.98,357,-0.20722689075630255
NZ_KI912495.1_15,RS_GCF_000518785,-501.12,3076,-0.16291287386215864
NZ_KI912495.1_16,RS_GCF_000518785,-79.78999999999999,907,-0.08797133406835721
NZ_KI912495.1_17,RS_GCF_000518785,-127.89,852,-0.1501056338028169
NZ_KI912495.1_18,RS_GCF_000518785,-11.659999999999997,601,-0.019400998336106482
NZ_KI912495.1_19,RS_GCF_000518785,-211.07999999999998,1670,-0.1263952095808383
NZ_KI912495.1_20,RS_GCF_000518785,-249.07000000000002,3324,-0.07493080625752106
NZ_KI912495.1_21,RS_GCF_000518785,-241.61,2404,-0.10050332778702163
NZ_KI912495.1_22,RS_GCF_000518785,-680.8599999999999,4504,-0.1511678507992895
NZ_KI912495.1_23,RS_GCF_000518785,-251.13000000000002,1798,-0.13967185761957732
NZ_KI912495.1_24,RS_GCF_000518785,-91.66999999999999,783,-0.11707535121328223
NZ_KI912495.1_25,RS_GCF_000518785,-207.24,1606,-0.12904109589041096
NZ_KI912495.1_26,RS_GCF_000518785,-548.9000000000001,1938,-0.2832301341589268
NZ_KI912495.1_27,RS_GCF_000518785,-125.71,986,-0.1274949290060852
NZ_KI912495.1_28,RS_GCF_000518785,-183.8,1290,-0.14248062015503876
NZ_KI912495.1_29,RS_GCF_000518785,-148.28,665,-0.22297744360902255
NZ_KI912495.1_30,RS_GCF_000518785,171.91,804,0.213818407960199
NZ_KI912495.1_31,RS_GCF_000518785,63.880000000000024,706,0.09048158640226632
NZ_KI912495.1_32,RS_GCF_000518785,-134.16,1095,-0.12252054794520548
NZ_KI912495.1_33,RS_GCF_000518785,-367.73,2103,-0.17485972420351878
NZ_KI912495.1_34,RS_GCF_000518785,-78.2,323,-0.24210526315789474
NZ_KI912495.1_35,RS_GCF_000518785,-94.13000000000001,664,-0.1417620481927711
NZ_KI912495.1_36,RS_GCF_000518785,-219.34,1786,-0.12281075027995521
NZ_KI912495.1_37,RS_GCF_000518785,-595.83,3821,-0.1559356189479194
NZ_KI912495.1_38,RS_GCF_000518785,-494.9000000000001,1483,-0.33371544167228595
NZ_KI912495.1_39,RS_GCF_000518785,-107.27,1401,-0.0765667380442541
NZ_KI912495.1_40,RS_GCF_000518785,-223.85000000000002,1573,-0.14230769230769233
NZ_KI912495.1_41,RS_GCF_000518785,-215.79999999999998,1436,-0.15027855153203343
NZ_KI912495.1_42,RS_GCF_000518785,-88.19999999999999,547,-0.1612431444241316
NZ_KI912495.1_43,RS_GCF_000518785,-94.07000000000001,538,-0.17485130111524164
NZ_KI912495.1_44,RS_GCF_000518785,-87.77000000000001,784,-0.11195153061224491
NZ_KI912495.1_45,RS_GCF_000518785,-215.72,1523,-0.14164149704530532
NZ_KI912495.1_46,RS_GCF_000518785,-185.65,1600,-0.11603125
NZ_KI912495.1_47,RS_GCF_000518785,-111.64,906,-0.12322295805739514
NZ_KI912495.1_48,RS_GCF_000518785,-133.39000000000001,1611,-0.08279950341402856
NZ_KI912495.1_49,RS_GCF_000518785,-211.53,640,-0.330515625
NZ_KI912495.1_50,RS_GCF_000518785,-233.46,1637,-0.14261453879047037
NZ_KI912495.1_51,RS_GCF_000518785,-738.47,3053,-0.24188339338355716
NZ_KI912495.1_52,RS_GCF_000518785,-137.81000000000003,368,-0.374483695652174
NZ_KI912495.1_53,RS_GCF_000518785,-59.85,381,-0.15708661417322836
NZ_KI912495.1_54,RS_GCF_000518785,-262.14000000000004,2568,-0.10207943925233647
NZ_KI912495.1_55,RS_GCF_000518785,-50.15,815,-0.06153374233128834
NZ_KI912495.1_56,RS_GCF_000518785,-84.11999999999999,785,-0.10715923566878979
NZ_KI912495.1_57,RS_GCF_000518785,-501.31000000000006,1456,-0.3443063186813187
NZ_KI912495.1_58,RS_GCF_000518785,-227.35,1988,-0.11436116700201207
NZ_KI912495.1_59,RS_GCF_000518785,-211.44000000000003,1145,-0.1846637554585153
NZ_KI912495.1_60,RS_GCF_000518785,-96.08000000000001,790,-0.12162025316455698
NZ_KI912495.1_61,RS_GCF_000518785,-147.97999999999996,729,-0.20299039780521258
NZ_KI912495.1_62,RS_GCF_000518785,-99.97999999999999,587,-0.17032367972742757
NZ_KI912495.1_63,RS_GCF_000518785,-131.53,1494,-0.0880388219544846
NZ_KI912495.1_64,RS_GCF_000518785,-157.79999999999998,2389,-0.06605274173294265
NZ_KI912495.1_65,RS_GCF_000518785,-69.76,1166,-0.05982847341337908
NZ_KI912495.1_66,RS_GCF_000518785,-370.98,2566,-0.14457521434138737
NZ_KI912495.1_67,RS_GCF_000518785,-191.60999999999999,1039,-0.18441770933589988
NZ_KI912495.1_68,RS_GCF_000518785,-99.85999999999999,687,-0.14535662299854438
NZ_KI912495.1_69,RS_GCF_000518785,-305.34000000000003,805,-0.379304347826087
NZ_KI912495.1_70,RS_GCF_000518785,-135.08,1709,-0.07904037448800469
NZ_KI912495.1_71,RS_GCF_000518785,-223.53,1760,-0.1270056818181818
NZ_KI912495.1_72,RS_GCF_000518785,-163.22,2421,-0.06741842213961173
NZ_KI912495.1_73,RS_GCF_000518785,-165.48000000000002,1962,-0.08434250764525995
NZ_KI912495.1_74,RS_GCF_000518785,-165.82,2054,-0.08073028237585199
