genome_accession,genome_avg_NOSC
GB_GCA_018894595,-0.2235096138314556
GB_GCA_903858555,-0.19225057824191694
GB_GCA_017462425,-0.17987118160802712
GB_GCA_903878475,-0.17918193318770645
RS_GCF_014252275,-0.23308212645903637
GB_GCA_902765305,-0.14214032236095347
RS_GCF_003606285,-0.21962432229510193
GB_GCA_011373175,-0.16856220040909747
RS_GCF_006385705,-0.16477091157785892
GB_GCA_001001285,-0.2033634622697887
GB_GCA_018969015,-0.13627736062218784
GB_GCA_000434295,-0.16606403160263797
GB_GCA_013141435,-0.19532678595318742
RS_GCF_018390605,-0.15033996780263523
GB_GCA_902772455,-0.13902343249471066
GB_GCA_902509965,-0.18022806234026675
GB_GCA_001897425,-0.12404700997811642
GB_GCA_014379705,-0.1268251760629817
GB_GCA_002429005,-0.1261097261905241
RS_GCF_018854775,-0.14802830046748017
GB_GCA_002898375,-0.20819487337539128
GB_GCA_017433675,-0.14316819922545201
RS_GCF_001983955,-0.1805638101281097
GB_GCA_019113475,-0.1998531159502938
GB_GCA_903907615,-0.14330534228674308
RS_GCF_000374905,-0.1353334555516726
GB_GCA_002733945,-0.20191337412911164
GB_GCA_017616925,-0.1903085543777837
GB_GCA_013152435,-0.14806353648486995
GB_GCA_017883125,-0.13237902882373148
GB_GCA_002292925,-0.15180345718804475
GB_GCA_903918555,-0.1198361295274949
RS_GCF_000740785,-0.1426646071970665
RS_GCF_000005825,-0.1824811031216683
GB_GCA_006508105,-0.09015655862187122
GB_GCA_017646485,-0.15754142108778177
GB_GCA_002842195,-0.17261095759906753
GB_GCA_013043685,-0.16969408220194285
RS_GCF_001636425,-0.19320038675368625
GB_GCA_900772415,-0.2225954891197826
RS_GCF_008369105,-0.1349473075042624
GB_GCA_900100325,-0.12785312397563425
RS_GCF_003003885,-0.17207291721504367
GB_GCA_900540735,-0.17112571592523346
GB_GCA_016699465,-0.17426994336510596
GB_GCA_013043565,-0.13315464515451897
RS_GCF_001640115,-0.19291403687226372
GB_GCA_011389955,-0.12821196970265047
GB_GCA_008975185,-0.1421709410196252
GB_GCA_900552245,-0.178821610497981
RS_GCF_001642325,-0.2238489942977106
GB_GCA_017408205,-0.1905286705107636
GB_GCA_902500745,-0.15280556189336178
RS_GCF_001896135,-0.10389601829632686
GB_GCA_902781095,-0.15093297051410526
GB_GCA_017942005,-0.1491314125061438
GB_GCA_002352225,-0.18206325437966034
RS_GCF_003545715,-0.1578985265099056
RS_GCF_004363835,-0.11030936680974111
GB_GCA_017390475,-0.14632949866479628
RS_GCF_010078235,-0.15121252782243305
RS_GCF_900626075,-0.1699631115103005
GB_GCA_016218825,-0.12571645567873016
GB_GCA_902506565,-0.13802508978022526
RS_GCF_014874045,-0.12203633123788254
GB_GCA_900759475,-0.2118033503756781
GB_GCA_009694465,-0.13681231962184423
RS_GCF_000191885,-0.1658759407909686
GB_GCA_017828855,-0.14054056252076064
GB_GCA_902783365,-0.1477316230272167
RS_GCF_010499255,-0.16339535231079066
GB_GCA_012271065,-0.1178492880428778
RS_GCF_900101025,-0.12037348712635293
GB_GCA_011048615,-0.14623561325331066
GB_GCA_016780385,-0.10749042534489688
RS_GCF_005405385,-0.1744196172782296
GB_GCA_902772945,-0.18943637654596984
GB_GCA_903904835,-0.13623779228286176
GB_GCA_002084535,-0.19283278416009766
GB_GCA_904420575,-0.1340886840390013
GB_GCA_900049755,-0.10736167120960488
RS_GCF_001672975,-0.12160062956682886
RS_GCF_900104475,-0.09411037700899175
GB_GCA_002345025,-0.13759389740504352
RS_GCF_009720865,-0.13741185971627884
GB_GCA_000993115,-0.21294282363744216
GB_GCA_015055545,-0.16583350380825163
GB_GCA_017989575,-0.18553046423384995
GB_GCA_002352605,-0.1642933720815781
GB_GCA_017383325,-0.14529677627991544
RS_GCF_000153465,-0.13465490364547306
GB_GCA_003558435,-0.1140199164847057
GB_GCA_009707705,-0.1417182758368069
RS_GCF_014207855,-0.14346844456356933
GB_GCA_003133265,-0.14964383488072494
GB_GCA_903922605,-0.1442517346520264
GB_GCA_001796865,-0.1720651860598378
GB_GCA_018662365,-0.18761095232175665
GB_GCA_902628565,-0.2220351420781112
RS_GCF_001875665,-0.13047471285230627
GB_GCA_013912065,-0.12678401413948887
GB_GCA_018710885,-0.1462234705065552
RS_GCF_009646095,-0.12450913565599335
GB_GCA_902626585,-0.18272363123548732
GB_GCA_016868095,-0.1479156828756384
GB_GCA_001783255,-0.1996724705485484
GB_GCA_017484285,-0.16552234205656993
GB_GCA_002338895,-0.14965154439094394
RS_GCF_001280875,-0.17336410371176744
GB_GCA_903861075,-0.16507277483088353
GB_GCA_002470925,-0.15059603845717356
GB_GCA_017504585,-0.16543826135830705
GB_GCA_003135035,-0.14061108718405352
GB_GCA_017429945,-0.1291690169589598
RS_GCF_001552785,-0.14412506252352192
GB_GCA_902766945,-0.15128461778622712
RS_GCF_002101335,-0.17850067623995594
RS_GCF_000175195,-0.17569234328782116
RS_GCF_014861365,-0.14872084265734964
GB_GCA_018969355,-0.17270011867166876
RS_GCF_014905395,-0.19029133210123303
RS_GCF_003609975,-0.1829296511016481
GB_GCA_013178295,-0.1756567770494051
RS_GCF_900107455,-0.12479669409327464
RS_GCF_001428405,-0.12674150272097434
GB_GCA_016191425,-0.134096657633243
GB_GCA_015152555,-0.18115274515339766
RS_GCF_002174125,-0.16544661545371814
RS_GCF_014836935,-0.1961125966332291
GB_GCA_001304015,-0.1598659559858437
RS_GCF_012271765,-0.15455394086444596
GB_GCA_900317765,-0.15329198948652314
GB_GCA_015060065,-0.15093629736997638
GB_GCA_003246295,-0.18075513701893886
GB_GCA_902594515,-0.17772662494691052
GB_GCA_900544385,-0.130244308892419
GB_GCA_017453725,-0.14245012632813972
RS_GCF_003590645,-0.1490959786363928
GB_GCA_013297675,-0.1620253590297967
GB_GCA_002315655,-0.16509179010318364
RS_GCF_001646785,-0.11820223885617494
GB_GCA_002365915,-0.12910233690725753
RS_GCF_007421815,-0.12177626934174328
GB_GCA_017463125,-0.16670668678938144
RS_GCF_008630915,-0.16734662987618368
GB_GCA_016215345,-0.19591593996059306
GB_GCA_017461235,-0.170523484968369
RS_GCF_018860545,-0.17459893209960928
GB_GCA_910577475,-0.1383507477910924
GB_GCA_017626325,-0.15971561268571133
RS_GCF_013408425,-0.14279116588639146
GB_GCA_905236315,-0.1777396411250045
GB_GCA_903946745,-0.1501946322944432
GB_GCA_003210735,-0.13187542816495956
RS_GCF_001467945,-0.1877014673625318
GB_GCA_009779355,-0.14396951065938546
GB_GCA_016187945,-0.1391584804187167
RS_GCF_017569185,-0.19733486499137334
GB_GCA_016787445,-0.18187866653392476
GB_GCA_002171035,-0.23166321634459186
GB_GCA_002841025,-0.18721453761655055
GB_GCA_905233845,-0.14829869408064672
GB_GCA_903853515,-0.16357056219563895
GB_GCA_910577875,-0.17510917949381957
GB_GCA_015233615,-0.17564750184821737
GB_GCA_903929765,-0.1448422256393501
RS_GCF_001886715,-0.1239961563203868
RS_GCF_000685905,-0.2130698794038131
RS_GCF_003026475,-0.1593551850475029
GB_GCA_002363735,-0.19038539499910714
GB_GCA_003978765,-0.19121300005910036
GB_GCA_900315165,-0.11888372527255942
GB_GCA_003818675,-0.1843806856157216
GB_GCA_002774635,-0.21511026980872694
GB_GCA_002709085,-0.1316338825317554
RS_GCF_011758565,-0.13732994510890256
GB_GCA_003215415,-0.17624327764373246
GB_GCA_910576815,-0.1635936625339645
RS_GCF_004570385,-0.12208816862422904
GB_GCA_001940825,-0.16437091749192598
RS_GCF_001544875,-0.14002359800394648
GB_GCA_005893295,-0.12497714784454117
GB_GCA_905236465,-0.1821109242106455
GB_GCA_017988075,-0.14668698618731604
GB_GCA_017847885,-0.16621698512032085
GB_GCA_018055565,-0.1770114573097693
RS_GCF_010975035,-0.20478735428836248
RS_GCF_900115345,-0.11871861934378235
GB_GCA_017511005,-0.16338125863270508
RS_GCF_000308275,-0.1652910185570776
RS_GCF_000214175,-0.12706545536122427
GB_GCA_002341825,-0.14855192074829415
RS_GCF_900100735,-0.13844402206401688
GB_GCA_016795325,-0.11390341601905335
RS_GCF_900169075,-0.17762276053747378
RS_GCF_004341375,-0.1167461824246192
RS_GCF_004053875,-0.15064957485623603
GB_GCA_003251535,-0.13985728386139176
RS_GCF_018131185,-0.1499188881411659
GB_GCA_900471815,-0.15941399576779533
RS_GCF_900094925,-0.15733831152967265
GB_GCA_001512885,-0.21031145244967223
GB_GCA_012729225,-0.15142787295446325
GB_GCA_010202645,-0.15395655381255197
RS_GCF_003318295,-0.19592158865521392
GB_GCA_015067675,-0.13783895429443432
RS_GCF_014199955,-0.127915756993383
GB_GCA_017436645,-0.17597647041126954
GB_GCA_009908735,-0.12676404530686716
RS_GCF_002272835,-0.20675026594128817
RS_GCF_000014065,-0.13539701243416322
GB_GCA_018366035,-0.15735366824551072
GB_GCA_002400975,-0.18065388496468213
GB_GCA_011390675,-0.1344297205527562
RS_GCF_000482465,-0.16910405423687652
GB_GCA_003281585,-0.20147655612818188
GB_GCA_002299865,-0.16450830920307188
RS_GCF_001563225,-0.15318930205831177
RS_GCF_902833905,-0.13614430634636407
RS_GCF_013408925,-0.12223735058930275
RS_GCF_000876205,-0.17711545498279782
GB_GCA_013349325,-0.16608786155593325
GB_GCA_003216895,-0.19017318197254654
RS_GCF_000013765,-0.16104665512088734
GB_GCA_015069415,-0.19291550382234948
GB_GCA_900318915,-0.13722831864463042
RS_GCF_007846095,-0.17513877929803542
GB_GCA_014762705,-0.16926964373258138
GB_GCA_013698495,-0.13057804053453587
GB_GCA_013334845,-0.19176835059939587
GB_GCA_017625435,-0.17156908112059938
GB_GCA_013694685,-0.1294027167282202
RS_GCF_002082565,-0.13885464807064024
RS_GCF_000015265,-0.11746733440206973
RS_GCF_002930155,-0.22066663623544916
RS_GCF_003048595,-0.20520822025877294
GB_GCA_002394385,-0.14826036561654185
RS_GCF_014873135,-0.1525727001094331
RS_GCF_003063375,-0.15893040175026704
GB_GCA_004293165,-0.19283186095198654
GB_GCA_900554695,-0.14178674402593724
GB_GCA_015490115,-0.2151395971063212
GB_GCA_902796555,-0.14676085738847572
RS_GCF_009659375,-0.1754069789181179
GB_GCA_013821615,-0.13232324147735153
GB_GCA_004557285,-0.14542317258736437
GB_GCA_017550965,-0.12830554283875328
RS_GCF_902506025,-0.13497398556073534
GB_GCA_000156295,-0.132896889379255
RS_GCF_014196745,-0.13034147838583185
GB_GCA_900768045,-0.15159590608885684
GB_GCA_000405345,-0.22419063058779495
GB_GCA_902605215,-0.1890363048971175
GB_GCA_002729015,-0.1479363637498678
GB_GCA_003282425,-0.20488561808183042
GB_GCA_013362835,-0.13766859816059843
GB_GCA_014239665,-0.18990422086858932
GB_GCA_900757465,-0.13125525037976177
GB_GCA_018716015,-0.14922413786525557
GB_GCA_013538855,-0.1445606905869837
RS_GCF_001547755,-0.17980390101816007
RS_GCF_001591965,-0.1913554029402635
GB_GCA_013359255,-0.1901463272087689
GB_GCA_018064905,-0.16957285829633287
RS_GCF_903644135,-0.1310173892490132
GB_GCA_007280315,-0.15529184241357483
GB_GCA_003650305,-0.1924958811024778
RS_GCF_004343515,-0.11197274032023188
GB_GCA_017408985,-0.16027303223770115
GB_GCA_016871475,-0.1272029645057204
GB_GCA_001788955,-0.1718449764283491
GB_GCA_017523005,-0.18637706152648098
GB_GCA_910587055,-0.19136012587414827
RS_GCF_002834225,-0.17150684677181088
GB_GCA_003162695,-0.17629119580476815
RS_GCF_007475525,-0.20899240970207242
GB_GCA_002709695,-0.15233973379212234
GB_GCA_003553485,-0.17893013116856016
RS_GCF_004770145,-0.1991037050849225
GB_GCA_016715795,-0.13951328447183528
RS_GCF_003989795,-0.13808434184317242
GB_GCA_017557045,-0.16021455289102726
GB_GCA_900757205,-0.12948061142003284
GB_GCA_018268955,-0.12990806348130998
GB_GCA_004297555,-0.13462310727331675
GB_GCA_016928995,-0.13671480613766046
GB_GCA_900551355,-0.1500075974788721
GB_GCA_903851305,-0.1528869846176151
GB_GCA_017471825,-0.16856078534670407
GB_GCA_019119355,-0.1477230410871361
GB_GCA_001701065,-0.1551744045153904
RS_GCF_900110965,-0.1339728417656921
RS_GCF_018882285,-0.1717691303677995
RS_GCF_900111455,-0.11636854390612178
GB_GCA_009924965,-0.14556020603858658
RS_GCF_014842025,-0.1387965806158603
GB_GCA_903789375,-0.11959797460774563
GB_GCA_016196465,-0.17047865719511462
RS_GCF_002260845,-0.18413654359564394
GB_GCA_017520845,-0.14536529125923517
GB_GCA_015152475,-0.19906266855792934
RS_GCF_013868415,-0.142970872293068
GB_GCA_014762505,-0.135654438963484
GB_GCA_903954045,-0.14959400494241165
GB_GCA_002703405,-0.1383351221248718
RS_GCF_015709515,-0.13577053697392288
GB_GCA_017983755,-0.15382984591700716
GB_GCA_018383375,-0.14522921146783632
GB_GCA_900549655,-0.12993211869395468
RS_GCF_900640175,-0.18051364187900848
GB_GCA_902596355,-0.21822443490643728
RS_GCF_001298465,-0.2064781936753737
GB_GCA_015486785,-0.1558395947039239
GB_GCA_902780565,-0.14742477787669167
RS_GCF_014638745,-0.14347632224293858
RS_GCF_900102005,-0.13092383704518723
GB_GCA_902555465,-0.22434775362800394
GB_GCA_009918225,-0.13471570299321978
RS_GCF_004348115,-0.12720344207308398
GB_GCA_017504625,-0.16527407037997327
RS_GCF_004565475,-0.1775123340126805
RS_GCF_017571495,-0.1453746030636165
GB_GCA_016177765,-0.17579563606422396
GB_GCA_016212585,-0.18418517368158735
RS_GCF_000745725,-0.15150752718324093
GB_GCA_011391835,-0.19140312122652883
RS_GCF_000733765,-0.1133430620575095
RS_GCF_000482845,-0.1365382865649484
RS_GCF_003609605,-0.17620908323859114
GB_GCA_900555045,-0.15860660687717873
RS_GCF_007989085,-0.11520590895126029
RS_GCF_001425485,-0.14044804306700778
GB_GCA_005223075,-0.16804229657950034
GB_GCA_017656265,-0.18211448442060538
RS_GCF_007004135,-0.14951524518299725
RS_GCF_010994245,-0.14154963234759935
RS_GCF_001509585,-0.13464622110277247
GB_GCA_015494815,-0.15544628057223905
RS_GCF_002160955,-0.15153559010497403
GB_GCA_903876445,-0.1643479761958202
GB_GCA_017532825,-0.15346555590303407
RS_GCF_000721175,-0.10805317995689977
RS_GCF_018129025,-0.13358390590683103
RS_GCF_014651015,-0.10886610806426057
GB_GCA_019114135,-0.10994651006627396
GB_GCA_002328865,-0.12138226134502919
RS_GCF_900095135,-0.15865492948157026
GB_GCA_900545805,-0.16426179934734855
GB_GCA_002713975,-0.11895139347297579
RS_GCF_002995755,-0.18576073364115697
GB_GCA_003694355,-0.1950020997034583
RS_GCF_009866765,-0.1522521016779161
RS_GCF_900112815,-0.11948504669986977
RS_GCF_900205965,-0.17381504137147083
RS_GCF_003148475,-0.14489519371387186
RS_GCF_018918265,-0.1722087562438506
GB_GCA_902519445,-0.2301525638795286
GB_GCA_016215215,-0.13904836707171503
GB_GCA_014360905,-0.1736825638993321
GB_GCA_013373335,-0.17812700453033128
RS_GCF_001747085,-0.1868919364874452
GB_GCA_017470045,-0.17946045599018212
GB_GCA_002411545,-0.1900537182132074
RS_GCF_001280085,-0.11513994296990689
GB_GCA_910588195,-0.1990641656945768
GB_GCA_009780415,-0.16513428703917313
GB_GCA_902628375,-0.17617128000767876
GB_GCA_017858735,-0.18503570539095715
RS_GCF_014851565,-0.14500591395106327
GB_GCA_905373665,-0.16143224925787725
GB_GCA_018661505,-0.17982966398199637
RS_GCF_000315015,-0.1524152080384392
RS_GCF_016805985,-0.12898729277591178
GB_GCA_017555545,-0.14624490630018122
GB_GCA_017619735,-0.1534803368382432
GB_GCA_014879765,-0.14406696991067397
GB_GCA_016462645,-0.13300628553637597
GB_GCA_014238855,-0.13250244903352065
GB_GCA_012842045,-0.1992497777439541
GB_GCA_002384725,-0.179213401865984
GB_GCA_002773615,-0.18423509088320442
GB_GCA_016234345,-0.19031744784167906
GB_GCA_017619275,-0.12922758829073971
RS_GCF_011762185,-0.17472380686147956
GB_GCA_003538975,-0.1890234046817715
GB_GCA_015689705,-0.13086747088751338
GB_GCA_902560815,-0.22718461194427267
RS_GCF_019084075,-0.1283969082519658
RS_GCF_016756315,-0.15165333214148727
GB_GCA_017441295,-0.16591862625473833
GB_GCA_013152035,-0.20008573410955838
RS_GCF_003347665,-0.1403563390368989
GB_GCA_003565035,-0.13427165756261344
GB_GCA_016292705,-0.17648680765938624
GB_GCA_000379225,-0.14297728510157579
RS_GCF_904848455,-0.12222560303606796
GB_GCA_013285595,-0.16925571535751333
RS_GCF_000286075,-0.18718811723734255
GB_GCA_018712945,-0.14339451625663582
GB_GCA_013289335,-0.19829126372050235
GB_GCA_017484165,-0.166673968933738
GB_GCA_013287645,-0.18325184100788508
GB_GCA_012516575,-0.13917282376408568
GB_GCA_902635865,-0.22038743133685013
GB_GCA_016788025,-0.1793663402102734
RS_GCF_900113685,-0.11966469835820685
GB_GCA_011390805,-0.12042493828167161
RS_GCF_000819865,-0.15814075022023377
GB_GCA_903892045,-0.12277909172532081
RS_GCF_900186465,-0.14984218845937788
RS_GCF_002198665,-0.13456770035360197
RS_GCF_017811815,-0.15284023682026063
GB_GCA_012839705,-0.17885218279188106
GB_GCA_900555005,-0.14210589592682546
GB_GCA_002409375,-0.17675811341101627
GB_GCA_000435635,-0.15104191353076707
GB_GCA_910586705,-0.15777917045401785
GB_GCA_900544095,-0.129659120217099
GB_GCA_017849455,-0.1686120666697375
GB_GCA_018665815,-0.13528872999755684
GB_GCA_017475415,-0.18123024907525995
GB_GCA_003576685,-0.14051013322846617
RS_GCF_001751365,-0.09866082642478317
GB_GCA_017629515,-0.1810763762287717
GB_GCA_003480165,-0.17518092342339128
RS_GCF_900109995,-0.15194541384867688
GB_GCA_003527965,-0.18530196407452587
GB_GCA_903896775,-0.15202272973207664
RS_GCF_014635545,-0.1680914290900903
RS_GCF_004335015,-0.14769567384635077
RS_GCF_000382345,-0.13574505547164661
GB_GCA_017456625,-0.15627987487511086
GB_GCA_017544935,-0.15521002093853925
GB_GCA_902801565,-0.1564065589279841
RS_GCF_900107305,-0.17203010493885568
GB_GCA_002747455,-0.15127283356851157
RS_GCF_000420065,-0.14605776833231546
RS_GCF_012396015,-0.12655759818858764
GB_GCA_018432925,-0.17678126735762936
GB_GCA_002729295,-0.14305593454534912
GB_GCA_002421605,-0.1493647300653022
GB_GCA_016296065,-0.12520109644281865
RS_GCF_900497595,-0.18820755787562415
GB_GCA_903903925,-0.16890869400453387
GB_GCA_009920595,-0.16094464216139967
RS_GCF_013370205,-0.12316681598229882
GB_GCA_900761675,-0.16392594097488153
GB_GCA_017549765,-0.15269798401318102
GB_GCA_002749205,-0.20313193780438446
RS_GCF_016679925,-0.17741765604407855
GB_GCA_016937575,-0.1288717470586432
RS_GCF_008693185,-0.16720655547474447
GB_GCA_003176115,-0.2053439460198611
GB_GCA_902575835,-0.21816736471664394
GB_GCA_900545445,-0.1311188916340003
GB_GCA_002728915,-0.12390768687730896
GB_GCA_002373875,-0.1611040415283497
GB_GCA_017438265,-0.1487693683965516
RS_GCF_003026355,-0.1666841310828812
GB_GCA_903858875,-0.13655099517883276
GB_GCA_900551715,-0.1635957028013901
RS_GCF_000214825,-0.15043293143201408
GB_GCA_002304445,-0.15079000994085096
RS_GCF_900119825,-0.1499876863562904
GB_GCA_002421805,-0.18608673073737
RS_GCF_010120595,-0.18193353798776168
GB_GCA_017506895,-0.1661471882050513
GB_GCA_002482845,-0.17367741039765502
RS_GCF_006384875,-0.20100441609640055
GB_GCA_017621075,-0.1702465841717107
RS_GCF_006716185,-0.11492409357373293
RS_GCF_012273015,-0.15000653732649105
GB_GCA_015134315,-0.2963546158098397
GB_GCA_900759915,-0.14172997783184327
GB_GCA_003577245,-0.12589140917817349
RS_GCF_900996235,-0.13696516775299078
GB_GCA_015265235,-0.1489765342949505
RS_GCF_003688555,-0.12298431324957582
RS_GCF_004118155,-0.167337983498139
GB_GCA_017552715,-0.15767062072719226
GB_GCA_017618715,-0.1399860551909095
RS_GCF_014200575,-0.1782916884663846
GB_GCA_003644925,-0.14626162272803442
GB_GCA_017983845,-0.1851604198441425
GB_GCA_902523665,-0.1905711885580657
RS_GCF_012295615,-0.14911099129360056
GB_GCA_017617935,-0.17201277307711255
RS_GCF_000741165,-0.11257430812813249
RS_GCF_001644015,-0.16285448154310916
GB_GCA_019119045,-0.1447655016026444
GB_GCA_900112995,-0.1712444764203265
GB_GCA_900553905,-0.14925961962360315
GB_GCA_900314365,-0.14612694582194566
GB_GCA_003218915,-0.15309392796021637
GB_GCA_001399705,-0.14036510445426553
GB_GCA_017539265,-0.17605534409163356
GB_GCA_013821425,-0.14787021492393582
GB_GCA_009711295,-0.13948905454531552
GB_GCA_900769785,-0.1702163656764266
RS_GCF_014236795,-0.12062575884458444
GB_GCA_000158155,-0.13078872764757932
RS_GCF_001278845,-0.1100247454773527
GB_GCA_013202205,-0.20136935547715634
GB_GCA_018993145,-0.1751616770835682
RS_GCF_900101855,-0.18443951647969387
GB_GCA_003155465,-0.1176623104267227
GB_GCA_012515645,-0.14621708567705963
GB_GCA_011524735,-0.12919493111938918
GB_GCA_009380105,-0.11231199485487797
RS_GCF_903819165,-0.17344623774743242
GB_GCA_017624715,-0.16065168378420172
GB_GCA_902797225,-0.18040524562942833
GB_GCA_902805635,-0.11631235912258554
GB_GCA_017649705,-0.16331932744028588
GB_GCA_013287335,-0.20313533978563422
GB_GCA_016704655,-0.13046451646583276
GB_GCA_013288985,-0.1676423795058938
GB_GCA_018672475,-0.1309924209231478
GB_GCA_011367125,-0.216256346812013
GB_GCA_013373065,-0.17782092090650947
GB_GCA_017415805,-0.15779041821712264
RS_GCF_000189535,-0.13378023171294726
GB_GCA_009786975,-0.15460333515599098
GB_GCA_017516785,-0.16327669707429615
GB_GCA_000173115,-0.18662628187944436
GB_GCA_002343325,-0.12350616240824956
RS_GCF_001425465,-0.13213287914645522
RS_GCF_000423505,-0.1240707811359197
