,majority_protein_ids,gene_name,num_aas,mw_daltons,red_light_intensity_uE_m_s,copies_per_cell,NC_per,Ce_per,NC_total,Ce_total,NOSC,fraction_transmembrane,fraction_transmembrane_C,condition,growth_mode,stress,dataset,strain,species,organism_key,growth_rate_hr
3102,Q55547,sll0293,170,18583.0,55,1.858302,850.0,-171.57999999999998,1579.5566999999999,-318.84745716,-0.2018588235294117,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3103,Q55548,slr0338,364,39935.0,55,0.5965748,1757.0,-209.26,1048.1819236,-124.83924264799998,-0.1191007398975526,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3104,Q55550,slr0169,213,22745.0,55,0.4461738,1013.0,-179.82,451.9740594,-80.230972716,-0.1775123395853899,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3105,Q55551,ycf37,175,20137.0,55,2.506338,915.0,-219.87,2293.29927,-551.06853606,-0.2402950819672131,0.1085714285714285,0.1147540983606557,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3106,Q55552,guaB,155,17270.0,55,4.3227,754.0,-134.13,3259.3158000000003,-579.803751,-0.1778912466843501,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3107,Q55555,sll0175,540,59249.0,55,0.10106668,2662.0,-435.26,269.03950216000004,-43.9902831368,-0.1635086401202103,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3108,Q55557,sll0173,352,38545.0,55,0.3550634,1750.0,-196.98,621.36095,-69.94038853199999,-0.11256,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3109,Q55558,sll0172,152,16347.000000000002,55,0.6449086,744.0,-159.57,479.81199840000005,-102.908065302,-0.2144758064516129,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3110,Q55559,sll0169,714,79423.0,55,0.4009996,3527.0,-439.06,1414.3255892,-176.062884376,-0.1244853983555429,0.0308123249299719,0.0300538701445988,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3111,Q55562,hemD,538,58689.0,55,1.2422494,2639.0,-475.19999999999993,3278.2961665999997,-590.3169148799999,-0.1800682076544145,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3112,Q55563,sll0163,1693,189930.0,55,0.08356644,8519.0,-1072.79,711.9025023600001,-89.6492411676,-0.1259290996595844,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3113,Q55564,sll0162,194,22688.0,55,0.12339036,973.0,-32.290000000000006,120.05882028,-3.984274724400001,-0.033186022610483,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3114,Q55571,sll0157,256,28098.0,55,0.21675575,1282.0,-269.48,277.8808715,-58.411339510000005,-0.2102028081123245,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3115,Q55573,slr0184,206,23734.0,55,0.02750344,1069.0,-193.65,29.401177360000002,-5.3260411560000005,-0.1811506080449017,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3116,Q55574,"pyrE,slr0185",198,21372.0,55,1.5160502,961.0,-211.89,1456.9242422,-321.235876878,-0.2204890738813735,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3117,Q55575,sll0154,462,51007.0,55,0.09373662,2289.0,-445.62,214.56312318000002,-41.7709126044,-0.1946788990825688,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3118,Q55578,slr0361,249,28228.0,55,0.2171892,1239.0,-182.34,269.0974188,-39.602278728,-0.1471670702179176,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3119,Q55579,slr0362,184,20576.0,55,0.39701,944.0,-263.83,374.77743999999996,-104.74314829999999,-0.2794809322033898,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3120,Q55580,sll0350,803,87543.0,55,0.009188835,3895.0,-390.15,35.790512324999995,-3.5850239752499995,-0.1001668806161745,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3121,Q55582,slr0364,3029,308790.0,55,0.0456599,13447.0,-1064.16,613.9886753000001,-48.58943918400001,-0.0791373540566669,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3122,Q55583,slr0366,1742,179710.0,55,0.02194455,7868.0,-537.84,172.6597194,-11.802656772,-0.0683579054397559,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3123,Q55584,slr0369,1083,117560.0,55,0.8546762,5349.0,-1215.5700000000002,4571.6629938,-1038.9187484340002,-0.2272518227706113,0.2289935364727608,0.2346232940736586,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3124,Q55585,"gabD,slr0370",454,48748.0,55,0.5461976,2192.0,-359.06000000000006,1197.2651391999998,-196.117710256,-0.1638047445255474,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3125,Q55586,sphS,430,48621.0,55,0.04845424,2172.0,-311.48,105.24260928000001,-15.092526675200002,-0.1434069981583793,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3126,Q55587,sll0335,481,53732.0,55,0.3812092,2420.0,-385.3,922.5262640000001,-146.87990476000002,-0.1592148760330578,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3127,Q55589,slr0374,501,56441.0,55,1.2566642,2525.0,-407.55,3173.077105,-512.15349471,-0.1614059405940593,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3128,Q55591,slr0377,409,45914.0,55,0.06441058,2069.0,-393.52,133.26549002,-25.3468514416,-0.1901981633639439,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3129,Q55592,slr0378,704,77955.0,55,0.017378842,3527.0,-486.48,61.295175734,-8.45445905616,-0.1379302523390984,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3130,Q55593,"tmk,slr0379",212,24349.0,55,0.046381275,1089.0,-105.45,50.509208475,-4.89090544875,-0.096831955922865,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3131,Q55594,slr0380,459,50620.0,55,0.12586472,2297.0,-422.96,289.11126184000005,-53.2357419712,-0.1841358293426208,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3132,Q55595,"gloA,slr0381",131,14665.0,55,0.22388714,657.0,-105.78,147.09385098,-23.6827816692,-0.1610045662100456,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3133,Q55598,slr0384,409,44870.0,55,0.3835948,2036.0,-365.18,780.9990128000001,-140.08114906400002,-0.1793614931237721,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3134,Q55601,slr0386,412,46743.0,55,0.098702575,2098.0,-253.2,207.07800235,-24.99149199,-0.1206863679694947,0.0533980582524271,0.048141086749285,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3135,Q55604,slr0769,204,21913.0,55,3.240974,988.0,-163.73000000000002,3202.082312,-530.64467302,-0.1657186234817814,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3136,Q55607,"chlB,slr0772",508,56951.0,55,0.05864136,2528.0,-327.17,148.24535808,-19.1856937512,-0.1294185126582278,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3137,Q55608,slr0773,226,24118.0,55,0.20910248,1067.0,-203.75,223.11234616000002,-42.604630300000004,-0.1909559512652296,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3138,Q55610,"secD,slr0774",472,50468.0,55,1.6793,2275.0,-529.39,3820.4075000000003,-889.004627,-0.2326989010989011,0.2542372881355932,0.2729670329670329,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3139,Q55611,"secF,slr0775",315,34667.0,55,0.8989884,1600.0,-411.12,1438.38144,-369.592111008,-0.25695,0.3809523809523809,0.388125,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3140,Q55612,"lpxD,slr0776",344,36193.0,55,0.9086448,1599.0,-219.53000000000003,1452.9230352,-199.47479294400003,-0.13729205753596,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3141,Q55614,livG,373,41194.0,55,0.2979582,1830.0,-317.75,545.263506,-94.67621805,-0.1736338797814207,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3142,Q55618,ycf38,294,31677.0,55,0.9148342,1508.0,-534.9200000000001,1379.5699736000001,-489.3631102640001,-0.3547214854111406,0.4693877551020408,0.4595490716180371,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3143,Q55619,sll0759,347,37629.0,55,1.1180472,1671.0,-334.07000000000005,1868.2568711999998,-373.50602810400005,-0.1999222022740874,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3144,Q55621,"purF,sll0757",495,53670.0,55,1.331976,2358.0,-293.28,3140.7994080000003,-390.64192127999996,-0.1243765903307888,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3145,Q55622,"nrdR,slr0780",161,19173.0,55,0.3332444,828.0,-37.86,275.92636319999997,-12.616632983999999,-0.0457246376811594,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3146,Q55623,sll0756,202,21814.0,55,0.1433604,994.0,-227.5,142.5002376,-32.614491,-0.2288732394366197,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3147,Q55624,sll0755,200,22509.0,55,1.5486692,1019.0,-175.48000000000002,1578.0939148,-271.76047121600004,-0.1722080471050049,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3148,Q55625,"rbfA,sll0754",133,14749.0,55,0.8513322,633.0,-64.02,538.8932826,-54.502287444,-0.1011374407582938,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3149,Q55626,"folD,sll0753",294,30943.0,55,0.0776753,1362.0,-259.97,105.7937586,-20.193247741000004,-0.1908737151248164,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3150,Q55627,sll0752,287,31417.0,55,0.368638,1353.0,-140.05,498.767214,-51.62775190000001,-0.103510716925351,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3151,Q55629,slr0782,471,51404.0,55,0.05972886,2318.0,-292.83,138.45149748,-17.4904020738,-0.1263287316652286,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3152,Q55631,sll0749,199,21201.0,55,0.318246,942.0,-159.70999999999998,299.78773199999995,-50.82706865999999,-0.1695435244161358,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3153,Q55633,slr0341,318,35076.0,55,0.03756834,1583.0,-259.37,59.47068222,-9.7441003458,-0.1638471257106759,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3154,Q55634,sll0325,496,55546.0,55,0.2182854,2502.0,-376.99,546.1500708,-82.291412946,-0.1506754596322941,0.0423387096774193,0.0375699440447641,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3155,Q55639,sll0321,498,56040.0,55,0.10281048,2500.0,-188.34,257.0262,-19.3633258032,-0.0753359999999999,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3156,Q55641,rnd,217,24403.0,55,1.72543,1077.0,-147.68,1858.28811,-254.81150240000002,-0.1371216341689879,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3157,Q55643,"ispH,lytB,slr0348",379,42415.0,55,0.3032016,1878.0,-231.3,569.4126048,-70.13053008000001,-0.1231629392971246,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3158,Q55648,sll0314,314,35444.0,55,1.046655,1585.0,-187.46,1658.9481749999998,-196.2059463,-0.1182712933753943,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3159,Q55649,slr0354,210,23282.0,55,0.04523642,1041.0,-181.72,47.09111322,-8.2203622424,-0.1745629202689721,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3160,Q55650,slr0355,331,35387.0,55,0.6882326,1560.0,-201.59,1073.642856,-138.740809834,-0.1292243589743589,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3161,Q55653,"hisS,slr0357",447,49171.0,55,0.2038974,2180.0,-299.73,444.496332,-61.114167702,-0.1374908256880734,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3162,Q55654,slr0358,374,42416.0,55,0.0234226,1895.0,-283.65,44.385827,-6.643820489999999,-0.1496833773087071,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3163,Q55658,sll0023,447,51653.0,55,0.1147227,2334.0,-315.08000000000004,267.76278179999997,-36.146828316000004,-0.1349957155098543,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3164,Q55660,slr0001,160,17451.0,55,3.367602,778.0,-91.56,2619.994356,-308.33763912,-0.1176863753213367,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3165,Q55661,"sbcD,sll0021",416,45939.0,55,0.04636344,2070.0,-397.52,95.97232079999999,-18.430394668799998,-0.1920386473429951,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3166,Q55662,clpC,821,91173.0,55,12.4609,4025.0,-672.43,50155.122500000005,-8379.082987,-0.167063354037267,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3167,Q55663,"dxr,sll0019",394,42532.0,55,1.469612,1908.0,-373.53,2804.019696,-548.9441703599999,-0.1957704402515723,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3168,Q55664,"fbaA,fda,sll0018",359,38972.0,55,98.23938,1717.0,-177.38,168677.01546,-17425.7012244,-0.1033080955154338,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3169,Q55665,"hemL,gsa,sll0017",433,45891.0,55,10.899628,2060.0,-347.07,22453.23368,-3782.9338899599998,-0.1684805825242718,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3170,Q55666,mltA,383,42115.0,55,0.15720836,1892.0,-247.17,297.43821712,-38.857190341199995,-0.1306395348837209,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3171,Q55667,slr0006,217,23373.0,55,3.310704,1066.0,-301.77,3529.210464,-999.07114608,-0.2830863039399625,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3172,Q55668,slr0007,253,27262.0,55,0.06995612,1235.0,-235.52,86.39580819999999,-16.4760653824,-0.1907044534412955,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3173,Q55669,"ctpA,slr0008",427,46690.0,55,0.04864822,2071.0,-283.46,100.75046361999999,-13.789824441199999,-0.136871076774505,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3174,Q55671,slr0013,175,18690.0,55,3.257398,833.0,-196.0,2713.412534,-638.4500079999999,-0.2352941176470588,0.1314285714285714,0.1368547418967587,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3175,Q55672,slr0016,182,20796.0,55,0.074373675,961.0,-205.64,71.473101675,-15.294202527,-0.2139854318418314,0.3021978021978022,0.323621227887617,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3176,Q55673,"murA,murZ,slr0017",438,46604.0,55,0.7051268,2048.0,-341.79,1444.0996864,-241.00528897200005,-0.1668896484374999,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3177,Q55674,"fumC,slr0018",466,49687.0,55,0.333776,2208.0,-359.06,736.9774080000001,-119.84561056000001,-0.1626177536231884,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3178,Q55679,aspC,394,43979.0,55,3.716778,1993.0,-325.27,7407.538554000001,-1208.95638006,-0.1632062217762167,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3179,Q55680,sll0005,681,77347.0,55,1.4217498,3514.0,-709.16,4996.0287972,-1008.2480881679999,-0.2018099032441661,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3180,Q55681,"recG,slr0020",831,93658.0,55,0.041265878,4196.0,-737.17,173.151624088,-30.419967285259997,-0.1756839847473784,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3181,Q55682,slr0021,277,30273.0,55,0.632633,1352.0,-277.94,855.319816,-175.83401602,-0.205576923076923,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3182,Q55683,ponA,885,95558.0,55,0.09430616,4182.0,-401.61,394.38836112,-37.8742969176,-0.0960329985652797,0.0248587570621468,0.0272596843615494,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3183,Q55687,sll0209,340,37650.0,55,0.8689562,1678.0,-287.52,1458.1085036,-249.84228662399997,-0.1713468414779499,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3184,Q55688,sll0208,231,26177.0,55,0.910792,1173.0,-171.5,1068.359016,-156.200828,-0.1462063086104006,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3185,Q55689,rfbA,393,42803.0,55,0.2947714,1930.0,-395.47,568.908802,-116.57324555800001,-0.2049067357512953,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3186,Q55690,"glyS,slr0220",722,80050.0,55,1.650186,3567.0,-541.24,5886.213462,-893.14667064,-0.1517353518362769,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3187,Q55692,"trmFO,gid,sll0204",456,50102.0,55,0.197468,2237.0,-291.16,441.73591600000003,-57.49478288000001,-0.1301564595440321,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3188,Q55694,"mnmG,gidA,sll0202",635,70890.0,55,0.07162736,3137.0,-427.55000000000007,224.69502832,-30.624277768000006,-0.1362926362766975,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3189,Q55698,slr0226,482,50848.0,55,0.08417694,2215.0,-164.97,186.45192210000002,-13.886669791800001,-0.0744785553047404,0.0456431535269709,0.0478555304740406,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3190,Q55700,"ftsH2,slr0228",627,68495.0,55,4.232234,3024.0,-409.54,12798.275616,-1733.26911236,-0.1354298941798941,0.0637958532695374,0.078042328042328,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3191,Q55701,sll0195,214,24539.0,55,0.4972788,1093.0,-189.88,543.5257284,-94.423298544,-0.1737236962488563,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3192,Q55707,sll0617,267,28905.0,55,9.423624,1225.0,-70.33,11543.939400000001,-662.76347592,-0.0574122448979591,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3193,Q55708,slr0630,219,24769.0,55,0.50431558,1112.0,-139.70999999999998,560.79892496,-70.45792968179998,-0.125638489208633,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3194,Q55709,"secA,sll0616",932,107010.0,55,1.865472,4748.0,-665.6000000000001,8857.261056,-1241.6581632000002,-0.1401853411962932,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3195,Q55710,"thiO/thiG,slr0633",656,70270.0,55,0.3672548,3129.0,-491.19999999999993,1149.1402692,-180.39555775999997,-0.1569830616810482,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3196,Q55711,slr0634,192,21728.0,55,0.1343988,972.0,-175.87,130.6356336,-23.636716956000004,-0.1809362139917695,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3197,Q55712,slr0635,312,35538.0,55,0.6695118,1619.0,-269.42,1083.9396042,-180.379869156,-0.1664113650401482,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3198,Q55715,slr0637,261,29017.0,55,1.0725302,1306.0,-211.65,1400.7244412000002,-227.00101683000003,-0.1620597243491577,0.0613026819923371,0.0696784073506891,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3199,Q55716,"glyQ,slr0638",299,34363.0,55,0.9675414,1557.0,-211.24,1506.4619598,-204.383445336,-0.1356711624919717,0.0,0.0,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
3200,Q55723,sll0606,476,50680.0,55,0.1516828,2244.0,-293.3,340.3762032,-44.48856524000001,-0.1307040998217468,0.042016806722689,0.0445632798573975,photobio_55_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.039
